timedelta,category,subcategory1,n_tokens_title,title_polarity,title_subjectivity,n_tokens_preview,preview_polarity,preview_subjectivity,n_tokens_content,content_polarity,content_subjectivity,prop_non_stop,prop_unique_non_stop,author,day_of_week,month,num_imgs,num_hrefs,num_tags,author_category,n_tokens_cross,polarity_cross,subjectivity_cross,title_cross,preview_cross,content_cross,prop_cross,0,1,2,3,4,0,1,2,3,4,0,1,2,3,4 
231,Things To Do,Beauty & Wellness,18,-0.3,0.6,23,0.8,0.75,1819,0.13490615224191868,0.5141298583816831,1.0055157198014342,0.29595015576323985,Cherisse Goldwich,1,8,9,6,2,50 to 100 posts,753066,-0.03237747653806048,0.2313584362717574,-3.2399999999999998,13.8,126.16453204251194,0.2975825338976207,11.475677,4.521245,8.33722,6.6908426,4.9314237,10.98426,3.1443586,5.6285887,5.63979,5.908418,11.55613,3.2855275,2.656877,7.0275583,4.1631336
202,Travel,Korea,15,0.0,0.0,12,0.0,0.0,572,0.07085337502004169,0.3972228902784458,1.0845323741007193,0.3409090909090909,Dewi Nurjuwita,2,8,5,11,2,Less than 50 posts,102960,0.0,0.0,0.0,0.0,16.098701139345735,0.3697269457161543,12.926194,3.8550668,9.016476,6.3615093,5.4995327,11.750853,3.525995,3.851183,5.560941,5.684631,11.715857,3.9568293,2.6056762,6.5772395,3.9909165
656,Local,Humour,16,-0.050000000000000044,0.75,20,0.16666666666666666,0.6,954,0.11461395747110031,0.44992329099471956,1.0625662778366913,0.35509138381201044,Ra Krishnan,3,6,14,16,2,50 to 100 posts,305280,-0.00095511631225917,0.2024654809476238,-0.6000000000000005,1.9999999999999998,49.195384448117274,0.37730812998900787,10.276215,2.9426906,7.9828124,6.214569,4.7904854,10.691811,2.8852575,4.4475465,5.0842214,6.562584,3.212241,2.36336,3.062452,5.543429,5.518768
197,Things To Do,Beauty & Wellness,16,0.0,0.0,20,-0.3,0.4,836,0.07070939812875297,0.3987292277614858,1.0097442143727162,0.36597938144329895,Raewyn Koh,0,9,7,3,3,100 to 200 posts,267520,-0.0,0.0,0.0,-2.4000000000000004,23.570103502694554,0.3695455629920765,11.07555,2.5014522,8.5619545,6.9778204,5.388319,6.7736897,1.8650153,5.357193,4.8312483,6.203815,10.440838,3.28379,2.7324593,6.2681794,4.564125
1064,Local,Businesses,18,0.0,0.0,25,-0.004166666666666652,0.4291666666666667,1085,0.14367386489479514,0.4560993270295595,1.1314072693383037,0.34186046511627904,Alvy Rose,1,4,12,34,6,Less than 50 posts,488250,-0.0,0.0,0.0,-0.04470486111111095,71.09956510292334,0.3867834153319317,12.038413,4.6546555,8.168712,5.1991577,5.453013,10.379914,2.8317523,3.4094229,6.273197,4.4384246,10.921316,3.1253645,2.460013,7.179946,5.3214087
518,Things To Do,Things To Do,17,-0.15416666666666667,0.3,31,-0.25,0.23333333333333334,970,0.0592771874590056,0.3848152520879792,1.112970711297071,0.3671875,Raewyn Koh,1,10,11,2,2,100 to 200 posts,511190,0.0022846415999825077,0.02693706764615854,-0.78625,-1.8083333333333333,22.126442860050528,0.4086689330543933,8.814429,2.0756803,7.5469112,5.05795,5.1337495,6.338878,1.4110599,5.120663,5.038352,5.906428,3.0459664,1.9579458,2.8686802,5.5101438,5.7171082
685,Things To Do,Contests,16,0.4,0.3875,21,-0.05,0.4,1301,0.24449894077553652,0.48617954149869036,1.1635658914728682,0.35064935064935066,Justin Oh,2,5,19,3,5,50 to 100 posts,437136,-0.0048899788155107315,0.07535782893229702,2.4800000000000004,-0.42000000000000004,154.6503681830387,0.40800362428269404,12.724198,4.7747345,8.688448,6.1134076,5.6186013,2.6035044,-0.12581547,4.8749228,4.4900746,4.9771023,5.4186597,2.6973655,2.9149365,5.399262,4.9006667
637,Things To Do,Things To Do,19,0.0,0.0,31,0.0,0.06666666666666667,1471,0.143942106582556,0.4868010266886671,1.0721153846153846,0.3174061433447099,TSL,1,6,15,39,1,100 to 200 posts,866419,0.0,0.0,0.0,0.0,103.07468410940129,0.34029600945129956,9.416656,2.2799332,7.5367084,6.0418835,5.4848785,7.0416956,2.0889635,5.413611,5.184029,6.5210824,8.502544,3.1119397,2.5611596,6.1777854,5.4485435
539,Things To Do,Attractions,16,0.0,1.0,22,0.0,0.0,566,0.14094185955888086,0.5061969059309485,1.0073394495412844,0.3824561403508772,Tay Jin Heok,1,9,5,6,1,50 to 100 posts,199232,0.0,0.0,0.0,0.0,40.380892605270624,0.38526315789473686,10.609988,2.8737798,8.06456,5.973796,6.605687,4.1469994,0.66734445,4.711219,4.6313434,5.328424,6.4621215,2.2841623,2.6972878,6.087354,5.794828
1260,Things To Do,Attractions,14,0.0,0.4000000000000001,24,0.0,0.0,768,0.1772178304787001,0.42461640613814516,1.11455525606469,0.37577639751552794,Kezia Tan,1,10,13,2,1,More than 200 posts,258048,0.0,0.0,0.0,0.0,57.79169148016488,0.418823558955986,12.632016,4.4313464,8.816105,6.3395643,5.7450767,12.031415,3.3947845,4.748159,5.915408,6.3470902,11.483848,3.7417536,2.6289973,6.762828,4.0723567
46,Local,Perspectives,20,0.1,0.1,7,0.0,0.0,2143,0.15446772458310917,0.41709759044374434,1.0908239700374531,0.26957831325301207,Raewyn Koh,4,2,10,1,2,100 to 200 posts,300020,0.0,0.0,0.2,0.0,138.06945199855235,0.2940624858986508,12.848089,4.3388433,8.961085,6.5441723,5.517738,10.585067,4.002978,5.112656,4.962403,6.125839,12.536403,4.2074976,2.7036037,6.5552945,4.0404315
336,Things To Do,Sales & Promotions,19,0.0,0.0,26,1.0,0.3,686,0.32424963924963934,0.46338504088504096,1.0271493212669682,0.43853820598006643,Rachel Tan Yuan,1,4,5,12,3,Less than 50 posts,338884,0.0,0.0,0.0,7.8,103.07316858568858,0.45044422062205913,6.615904,1.4434699,7.2736554,5.389223,4.755349,6.8280873,2.0881987,5.3584867,5.1660724,6.5067163,-1.5878143,1.0557806,2.5630078,6.019572,5.9532337
837,Things To Do,Events,19,0.06818181818181818,0.3106060606060606,31,0.0,0.0,887,0.22893691008445116,0.5056389421143519,1.138602520045819,0.3805309734513274,Jacinth Chia,4,12,7,2,6,Less than 50 posts,522443,0.0,0.0,0.40237603305785125,0.0,102.67860290208895,0.43327352532717,5.6687307,1.0511259,6.8142915,5.4543085,4.923702,10.874028,4.0981016,5.494019,5.077561,6.895212,6.476053,2.5200691,2.7185202,6.3429203,4.597101
196,Travel,New Zealand,17,0.13636363636363635,0.45454545454545453,4,0.0,0.0,2832,0.16802292649307576,0.43801736406214004,1.125044154009184,0.37365010799136067,Raewyn Koh,1,9,20,50,2,100 to 200 posts,192576,0.0,0.0,1.0537190082644627,0.0,208.42658892027467,0.4203728696405806,9.966447,4.040438,7.8014235,6.4642787,5.4960165,10.011316,3.419804,3.3957255,5.0178432,5.1576743,1.3388956,0.78422356,2.3981283,5.468729,6.536653
902,Local,Businesses,16,0.0,0.0,31,0.5,0.5,1127,0.15038982770910483,0.48218614718614705,1.0268817204301075,0.3561946902654867,Chow QIan Ling,2,9,12,4,0,Less than 50 posts,558992,0.0,0.0,0.0,7.75,81.72540983212002,0.3657698163478923,6.6505556,1.0989712,7.3938494,5.562804,4.700873,11.399002,4.1207957,5.290521,5.931638,6.1151905,7.89742,2.966115,2.7299845,6.195351,4.181304
353,Travel,New Zealand,18,0.19318181818181818,0.7272727272727273,16,0.04545454545454545,0.48484848484848486,1701,0.21874843476083147,0.5277496034727437,1.0681951793062905,0.3562874251497006,Ra Krishnan,5,4,18,25,2,50 to 100 posts,489888,0.001920828197796557,0.1860935240895625,2.5289256198347108,0.3526170798898071,196.37092389873598,0.38058450999236093,11.753784,4.045351,8.1244545,4.7770357,6.39913,4.7995915,0.61897296,4.7970905,4.6626043,5.3460474,1.7111875,0.96229875,2.459164,5.479825,6.488417
466,Things To Do,Events,14,0.45,0.85,26,0.25,0.4166666666666667,1405,0.22347671062787358,0.5188861483047529,1.1212338593974176,0.3286219081272085,Isabella Cuevas,4,12,23,7,2,Less than 50 posts,511420,0.02514112994563578,0.18377217752459998,5.3549999999999995,2.7083333333333335,162.922352306986,0.36846201033201353,4.505807,0.91631544,6.518966,5.043118,3.9721022,3.7429945,0.4852174,4.7425056,4.59369,5.2511926,5.320561,2.5774493,2.8666434,6.028927,5.432855
769,Local,Businesses,15,0.0,0.0,22,1.0,1.0,2615,0.21951288817727155,0.5142844344899138,1.165658093797277,0.30616509926854757,Benjamin Wellesley,2,2,23,4,3,Less than 50 posts,862950,0.0,0.0,0.0,22.0,295.21274097808146,0.35688382600062923,6.0344973,1.3059454,6.7223587,4.6839643,4.4139156,6.713226,1.6020784,5.701997,4.951312,6.431623,5.3534465,2.3834631,2.7674701,5.5911174,4.9026127
655,Adulting,Self Improvement,19,0.0,0.0,31,0.06818181818181818,0.40584415584415584,2473,0.14397788040836165,0.4799907608731139,1.107890499194847,0.2936802973977695,Megan Kwek,4,6,17,47,3,50 to 100 posts,1456597,0.0,0.0,0.0,0.857806965761511,170.90421350138436,0.325365611287706,10.227922,2.8587089,8.247881,7.150919,5.421396,10.383463,4.0548253,3.9844022,5.893295,6.3835573,8.668024,3.184855,2.7960856,6.4379225,4.8258433
135,Local,Perspectives,19,0.0,0.0,9,0.0,0.0,1901,0.16858599733599736,0.46594599844599843,1.0104821802935011,0.2571001494768311,TSL,6,11,11,14,2,100 to 200 posts,325071,0.0,0.0,0.0,0.0,149.3272965910506,0.2597951195971333,7.6718464,2.35365,7.3813863,6.502346,4.257535,10.469267,3.9406688,5.062877,6.0692115,7.2738385,12.236063,3.4123116,2.6657498,6.625477,4.7882695
134,Things To Do,Things To Do,19,0.13636363636363635,0.45454545454545453,13,0.16666666666666669,0.41666666666666663,1857,0.10590719959652,0.44481972989254526,1.1336580086580086,0.31341301460823373,Gabriella Nadine,0,11,28,23,3,Less than 50 posts,458679,0.002406981809011818,0.08424616096449719,1.177685950413223,0.9027777777777778,87.48254933209722,0.3553031740282736,11.1360035,3.167205,8.129033,5.901116,4.57586,10.488517,3.0479503,5.791175,5.4825478,6.861723,2.8078604,1.1489984,2.4702618,5.2406797,6.2647686
225,Adulting,Finances,18,0.0,0.0,23,-0.26666666666666666,0.5666666666666667,1204,0.06549603174603176,0.4046957671957672,1.0983884648006785,0.3550561797752809,Richard Liu,0,8,7,5,1,Less than 50 posts,498456,-0.0,0.0,0.0,-3.4755555555555553,31.91318404614933,0.3899896122213645,12.840944,4.5479507,8.694874,6.1165876,5.0728993,11.144287,3.4669197,6.1313486,5.6029615,6.415408,8.5403805,3.4997847,3.0684993,6.169736,4.5741754
343,Local,Businesses,17,0.1515151515151515,0.3939393939393939,10,0.13636363636363635,0.45454545454545453,1123,0.14697953561589933,0.5212924701561064,1.121731289449955,0.30724070450097846,Joycelyn Yeow,1,4,16,1,3,100 to 200 posts,190910,0.0030367672647913075,0.0933443817083937,1.0146923783287418,0.6198347107438016,86.04350218119355,0.3446415116313951,10.7807255,2.3799531,7.9767427,5.07829,6.102815,10.910972,2.7547133,4.4077864,5.6197095,4.549887,12.802798,3.5841565,2.4926944,7.1186624,3.9198563
545,Things To Do,Beauty & Wellness,16,0.0,0.0,31,-0.21666666666666667,0.43333333333333335,1740,0.056215425795578464,0.49055269158322584,1.1068746389370305,0.30257186081694404,Charlotte Joy Lee,2,9,17,9,3,50 to 100 posts,863040,-0.0,0.0,0.0,-2.910555555555556,47.98333347258153,0.33490911919426036,10.499394,1.973384,8.272726,6.257948,5.9083333,11.579544,4.1422157,5.350667,5.3275414,7.3554487,8.858248,3.3801682,2.5609977,6.207354,5.510437
127,Things To Do,Attractions,18,0.5499999999999999,0.4444444444444444,14,0.4,0.7,805,0.30793185309314347,0.5421082949308758,1.0421994884910486,0.3490304709141274,Aditi Kashyap,0,11,16,5,4,50 to 100 posts,202860,0.06774500768049156,0.16865591397849466,4.3999999999999995,3.92,134.3805915273593,0.3637593782544934,4.086168,0.7111324,6.393989,5.385487,3.8899915,10.159172,3.371289,2.62215,6.149735,4.2975264,9.66458,3.3494918,2.558046,6.454465,5.299358
1213,Local,Perspectives,13,-0.2,0.6,22,0.0,0.0,1130,0.11385484307359306,0.5173336038961039,1.0432098765432098,0.3107569721115538,Pailin Boonlong,6,11,6,7,1,50 to 100 posts,323180,-0.0,0.0,-1.56,0.0,66.55805800576461,0.32418474251143575,6.106061,1.3129947,6.960923,5.664078,3.8264823,11.662974,2.5261488,5.6702843,4.889585,6.2964306,12.795142,3.9784076,2.6673572,6.6178493,4.196606
1057,Things To Do,Activities,13,-0.5,1.0,21,-0.3,0.9,1380,0.09241531664212077,0.4599001800032728,1.067006554989075,0.33714285714285713,Yana Kadir,1,4,5,15,3,Less than 50 posts,376740,0.013862297496318116,0.41391016200294556,-6.5,-5.67,58.6525126471037,0.35973363853917384,7.9830527,2.0460691,7.4014254,5.4474087,4.981308,11.1189165,3.7643664,4.389156,6.380259,5.419759,10.710071,3.0006456,2.5972703,6.795975,5.0635085
1261,Things To Do,Events,14,-0.5,1.0,26,0.5666666666666667,0.6166666666666667,731,0.20257142857142857,0.4876984126984126,1.152875175315568,0.3956386292834891,Dion Lim,0,10,8,5,3,Less than 50 posts,266084,-0.057395238095238096,0.30074735449735446,-7.0,9.085555555555555,72.21824160997731,0.45612195409681344,5.6261578,1.7791742,6.699875,5.168852,4.2809434,4.2759933,0.6500008,5.3626113,4.6838665,5.8675847,-0.8994236,0.64021754,2.4065273,5.6222634,6.200785
328,Things To Do,Sales & Promotions,20,0.0,0.0,23,0.0,0.0,946,0.2213852813852814,0.40760173160173174,1.0840425531914895,0.35964912280701755,Raewyn Koh,2,4,6,15,3,100 to 200 posts,435160,0.0,0.0,0.0,0.0,85.36422474541335,0.38987495334079886,6.150663,0.9731407,6.9459395,5.2171836,4.770986,6.5546007,2.058831,5.118503,5.190577,6.365507,4.2228184,1.7590493,2.5779183,5.975036,6.344194
669,Things To Do,Food Guides,13,0.25,0.375,19,0.5,0.6,1824,0.16552349845763023,0.32882142807292486,1.228381374722838,0.3938053097345133,Jacinth Chia,4,5,18,37,4,Less than 50 posts,450528,0.02069043730720378,0.07398482131640809,1.21875,5.7,99.27607581185534,0.4837431077448345,11.9746065,3.4989653,8.86832,6.6426377,6.123079,10.147892,3.4964633,4.935693,5.981005,7.2156725,-1.1425751,0.71772027,2.3880591,5.8729186,6.285169
1196,Local,Culture,12,0.2,0.4,25,0.0,0.0,1577,0.00045302493649601133,0.36953284318986807,1.1719253058596266,0.315541601255887,Engracia Ang,2,12,15,15,5,Less than 50 posts,473100,0.0,0.0,0.9600000000000002,0.0,0.2640017738760054,0.3697911875632417,2.5782266,0.6978382,5.938426,5.0481377,3.8172596,5.6273427,1.0918674,4.8592625,4.8832345,5.45768,8.591346,3.4279208,2.954463,6.496301,4.691115
1130,Adulting,Wedding,19,0.2,0.39999999999999997,25,0.21666666666666667,0.5833333333333334,1670,0.13809086536359266,0.49754573428815846,1.0501492537313433,0.2857142857142857,Rachel Yohannan,5,2,12,7,3,50 to 100 posts,793250,0.005983937499089016,0.11609400466723697,1.52,3.1597222222222228,114.73989007971262,0.3000426439232409,4.42544,0.82465786,6.446244,5.3840594,3.9627874,7.663536,2.1090438,5.279029,5.4484444,6.4940357,11.802241,3.7030249,2.6958818,6.8358765,3.7608728
1233,Local,Businesses,18,0.009090909090909094,0.6011363636363636,31,-0.3,0.475,1168,0.054283652855081424,0.5276556380127809,1.0883116883116883,0.3096646942800789,Dion Lim,0,11,17,1,2,Less than 50 posts,651744,-0.00014804632596840392,0.15066667095643355,0.09836776859504134,-4.4174999999999995,33.45511216170557,0.3370117062424755,10.094773,3.5417778,7.6997576,6.0030866,5.7910886,10.632878,2.5200598,5.9926,5.37273,6.294402,5.269699,2.1331668,2.6494603,5.5095754,5.409692
506,Local,Supernatural & Mystery,14,0.0,0.0,15,-0.5,1.0,1282,0.004141865079365082,0.30821695665445653,1.1111111111111112,0.3173076923076923,Priscilla Tan,6,10,11,19,1,Less than 50 posts,269220,-0.0,0.0,0.0,-7.5,1.636592289632422,0.3525641025641026,11.874015,4.963685,8.371303,6.296531,5.4106107,11.945127,3.4638221,6.1819596,5.9406996,6.3684926,8.598411,3.5396624,2.7057378,6.171691,5.1973233
89,Local,Businesses,15,0.3333333333333333,0.43333333333333335,25,0.2,0.125,2657,0.17844215692141957,0.40035807510461907,1.1449002634550245,0.3514705882352941,Jessica Fang,3,12,18,95,5,100 to 200 posts,996375,0.011896143794761305,0.0216860624015002,2.166666666666667,0.625,189.81809523506422,0.4023987690672806,9.028269,2.1540108,7.9413443,6.398933,4.316941,11.117407,4.127308,4.973018,6.1452246,7.0618515,2.9933512,1.4259883,2.6019096,5.180772,5.7236304
68,Things To Do,Sales & Promotions,21,0.44999999999999996,0.55,12,0.0,0.0,953,0.11467652717652717,0.44565897065897064,1.1005347593582888,0.4233576642335766,Joycelyn Yeow,3,1,8,4,3,100 to 200 posts,240156,0.0,0.0,5.1975,0.0,48.70461177640545,0.46591982512978647,11.10264,4.554281,7.8382998,5.8513293,5.0939946,9.990958,3.2453427,4.990582,5.55407,6.477311,0.09528387,1.4377762,2.7821074,5.860295,6.078066
22,Things To Do,Events,15,0.4,0.8,7,0.0,0.0,636,0.020833333333333332,0.36077915140415145,1.0731707317073171,0.42066420664206644,Samantha Nguyen,0,2,6,2,2,100 to 200 posts,66780,0.0,0.0,4.800000000000001,0.0,4.780323756105007,0.4514445144451445,10.297967,2.7677972,8.273393,7.106908,5.5588145,10.477752,4.0017548,3.3985455,5.5270524,5.7331867,9.248763,3.6459153,3.1384177,6.49492,3.7507007
748,Local,Businesses,19,-0.09375,0.5,19,-0.17708333333333331,0.41666666666666663,1032,0.1937698881205375,0.5152915050317647,1.1241379310344828,0.3970276008492569,Megan Khoe,2,3,19,1,4,50 to 100 posts,372552,0.003216882908251111,0.10735239688161763,-0.890625,-1.4019097222222219,103.04311255241142,0.44631378578226816,9.37623,2.115633,7.6586223,5.832291,5.1491065,10.297691,2.8722882,4.2343493,5.3329883,6.242983,4.450114,1.9017636,2.6300566,5.845616,5.9054227
1061,Local,Businesses,14,0.0,0.0,25,0.0,0.0,409,0.14717046238785372,0.46821946169772255,1.1349206349206349,0.43523316062176165,Ian Ling,4,4,4,5,4,100 to 200 posts,143150,0.0,0.0,0.0,0.0,28.183402542911733,0.4939550949913644,6.9420795,1.5069237,7.029257,6.060082,3.919624,5.5084295,1.2540824,5.4478874,4.851609,6.196987,3.8243885,1.5535243,2.5187023,5.314869,6.0292015
627,Things To Do,Food Guides,16,0.2333333333333333,0.6185185185185186,13,0.3333333333333333,0.5,639,0.053603603603603604,0.4916023166023167,1.106969205834684,0.3473282442748092,Josiah Neo,4,7,6,2,3,100 to 200 posts,132912,0.004169169169169169,0.1520325682825683,2.309135802469136,2.1666666666666665,16.838707998539086,0.38448167072884065,11.2376175,2.8766026,8.27896,5.3748927,6.4695053,11.474818,3.6949105,4.614374,5.096888,6.664545,10.954282,2.8349814,2.2826812,7.1943536,5.423166
1135,Adulting,Dating & Relationships,11,0.13636363636363635,0.45454545454545453,22,0.0,0.0,1537,0.15128240533412954,0.45465484068932344,1.1089238845144358,0.3349282296650718,Rachel Yohannan,0,2,25,9,3,50 to 100 posts,371954,0.0,0.0,0.6818181818181818,0.0,105.71682412659207,0.37140991347373453,7.200567,2.4119847,6.9699607,5.276986,4.5307417,5.180143,0.7892152,5.157096,4.619605,5.585117,5.498102,2.5396526,2.8300724,5.6188726,4.9395175
172,Adulting,Pets,11,0.0,0.0,21,0.625,0.31666666666666665,2516,0.195012909012909,0.5103309963309959,1.2512901945216355,0.35731414868105515,TSL,4,9,29,74,0,100 to 200 posts,581196,0.0,0.0,0.0,4.15625,250.39516849937266,0.44710369060845007,8.0716095,2.4961185,7.3177295,5.406312,4.5170383,10.760814,4.1970234,3.7122536,6.056931,5.8469315,2.7007978,1.3291159,2.5731492,5.136749,5.812325
336,Things To Do,Food,14,0.0,0.0,8,0.0,0.0,769,0.13045815295815294,0.35626262626262617,1.184840425531915,0.3333333333333333,Joycelyn Yeow,1,4,6,1,3,100 to 200 posts,86128,0.0,0.0,0.0,0.0,35.741093062296834,0.3949468085106383,11.68572,2.9423354,8.724769,6.29562,6.4768386,11.311443,3.6019752,3.4397767,5.0178885,5.498966,12.756402,4.1496005,2.8090022,6.5741405,3.562648
1237,Things To Do,Things To Do,16,0.0,0.1,23,0.0,0.0,2705,0.17525463862902282,0.4736416211046751,1.093066370040786,0.28778467908902694,Rachel Yohannan,3,10,37,67,1,50 to 100 posts,995440,0.0,0.0,0.0,0.0,224.53634555091568,0.3145677545251952,0.3117609,-0.2036041,5.579723,4.772239,4.0101275,11.1423645,4.0040135,4.490125,4.648379,6.4869375,3.9200609,2.3311942,2.950436,5.53715,5.3291497
516,Adulting,Career,20,0.16,0.5399999999999999,31,0.18666666666666668,0.8133333333333334,802,0.16852397602397604,0.5069449994449993,1.2544757033248082,0.3264705882352941,Raewyn Koh,3,10,4,5,4,100 to 200 posts,497240,0.005033249417249418,0.22265024375624365,1.7279999999999998,4.706488888888889,68.51677431941876,0.40954942079133444,10.515167,2.699339,7.786239,5.390342,6.097533,11.356295,4.3771763,4.6255665,5.7665234,6.7054467,12.693365,4.2182446,2.6988156,6.587206,3.7220802
449,Local,Perspectives,13,0.0,0.0,19,0.5,1.0,1725,0.10270429159318047,0.4536706349206349,1.0169293636894337,0.29193548387096774,Kezia Tan,0,12,8,23,1,More than 200 posts,426075,0.0,0.0,0.0,9.5,80.37451402886256,0.2968777658512701,10.336657,2.582205,8.2738285,6.3350763,4.5711083,5.447772,1.2193937,5.484482,4.8470325,6.2879047,11.902612,3.4036205,2.6164613,6.727719,4.33324
949,Things To Do,Sales & Promotions,17,0.0,0.0,23,0.0,0.0,487,0.29613224077509787,0.4700061842918986,1.1082251082251082,0.4329004329004329,TSL,4,8,4,13,2,100 to 200 posts,190417,0.0,0.0,0.0,0.0,67.78260046733409,0.4797511291017785,4.764834,1.2453356,6.3787737,5.273463,4.120355,4.784963,0.7893825,4.958579,4.827704,5.4618745,3.9984598,1.7698025,2.6382842,5.2563815,5.5018396
662,Local,Misc,13,0.7,0.55,26,0.3125,0.4375,1708,0.11428656645192077,0.518781743191192,1.200352526439483,0.27906976744186046,Sivapriya Subramaniam,4,5,0,24,3,Less than 50 posts,577304,0.025000186411357667,0.12483185695538059,5.005,3.5546875,101.26695135768598,0.33498210040171617,8.82906,2.8394225,7.730709,6.856219,5.22178,10.918442,2.8800385,4.1942353,5.260958,6.053797,11.472414,3.1949458,2.489582,7.0247564,5.239501
481,Things To Do,Things To Do,15,-0.08333333333333333,0.16666666666666666,31,0.21666666666666667,0.6166666666666667,1251,0.2318870415298987,0.5111333538256615,1.1390460792239288,0.3454231433506045,Renae Cheng,3,11,6,19,2,More than 200 posts,581715,-0.004186849360956504,0.0525331502543041,-0.20833333333333331,4.141944444444444,148.27502675860535,0.3934528771067111,10.511606,3.5590918,8.255485,6.429154,5.1567073,10.208487,3.2486672,4.3668118,5.248657,5.0181594,6.6523194,2.7363987,2.7022257,5.5632496,5.169047
1259,Things To Do,Things To Do In Singapore,14,0.4,0.7,25,0.2,0.39999999999999997,1537,0.198056902936421,0.4891177697804203,1.1496374423203692,0.3939393939393939,Victoria Quek,2,10,16,44,1,50 to 100 posts,537950,0.015844552234913684,0.13695297553851768,3.92,1.9999999999999998,148.89403255501267,0.4528874772777212,7.7708087,2.3924532,7.430992,6.118206,4.604058,5.6110363,1.2512769,5.1313353,4.928792,5.838002,3.189761,1.5740435,2.6350615,5.2222085,5.553338
354,Things To Do,Family & Kid-friendly,12,0.2,0.30000000000000004,20,-0.4,0.65,670,0.16338254998969282,0.44982477839620705,1.1085271317829457,0.371875,Sheri Goh,4,4,5,21,3,Less than 50 posts,160800,-0.013070603999175428,0.08771583178726039,0.7200000000000002,-5.2,49.24065795975693,0.41223352713178296,13.029147,4.013993,9.0671425,6.751583,5.1527233,12.153464,2.967943,5.762133,5.435761,6.306502,9.504379,3.5540044,2.7280333,6.4331727,5.3224998
249,Adulting,Home,17,0.1,0.4,16,0.0,0.0,735,0.1852781385281385,0.499482683982684,1.0208044382801664,0.3465045592705167,Joycelyn Yeow,4,7,5,11,3,100 to 200 posts,199920,0.0,0.0,0.6800000000000002,0.0,68.01926810778235,0.35371339198765644,4.404277,0.56957453,6.420756,5.496849,4.4503975,5.2838225,1.1251478,4.525474,5.011162,5.412563,9.796925,3.997135,3.003504,6.300292,3.7914693
439,Local,Businesses,18,0.0,0.0,27,0.475,0.5750000000000001,2154,0.17803490082901846,0.4686374264805636,1.1543468154346817,0.34807256235827666,Billy Tran,3,1,20,36,2,50 to 100 posts,1046844,0.0,0.0,0.0,7.374375000000001,179.71644342969512,0.4017964538984663,5.0392075,0.6409976,6.5154657,4.8952103,4.5129886,11.73615,3.4444323,6.5053287,5.210449,7.14407,1.7556229,1.0496671,2.5493674,5.142194,6.0537696
1286,Things To Do,Fashion,18,0.36818181818181817,0.6772727272727272,19,0.1431818181818182,0.3522727272727273,1382,0.11859829158936301,0.4622052798392085,1.1577424023154848,0.3284132841328413,Farzana Fattah,3,9,28,3,2,100 to 200 posts,472644,0.006252139276658259,0.11027511299469546,4.488471074380165,0.9583419421487605,75.75675755557377,0.3802179845242736,12.454941,2.8587084,8.901931,5.9716005,6.0217934,5.0090547,0.7354033,4.901829,4.602166,5.2766967,9.590496,2.880273,2.3781667,6.679364,5.0980144
532,Things To Do,Runs,14,-0.03181818181818183,0.37727272727272726,27,-0.2,0.3,455,0.17764180264180263,0.4793188293188294,1.1220657276995305,0.4166666666666667,Kezia Tan,1,10,3,17,3,More than 200 posts,171990,0.00113044783499329,0.05425017659108569,-0.16805785123966946,-1.62,38.74191270056169,0.4675273865414711,13.087527,3.9364662,8.98587,6.4952035,4.927773,3.6755564,0.3955977,5.1375904,4.608632,5.571202,3.6028416,2.6730466,3.172799,5.763633,5.4384313
1259,Things To Do,Sales & Promotions,17,0.0,0.3,19,0.2,0.30000000000000004,682,0.1993418743418743,0.45263250263250265,1.1248097412480975,0.5179153094462541,Farzana Fattah,2,10,5,8,2,100 to 200 posts,220286,0.0,0.040736925236925244,0.0,1.1400000000000003,61.53591301764081,0.5825561852066694,0.97191006,-0.05057009,5.704806,4.686561,4.0387573,4.265323,0.59798706,5.388715,4.6613097,5.873593,-3.0166728,0.83286154,2.2902193,6.1499643,5.874298
237,Things To Do,Activities,16,0.25,0.3333333333333333,27,0.425,0.6166666666666667,891,0.13636041537827256,0.4582849359635074,1.0996563573883162,0.3202933985330073,Kezia Tan,2,7,11,9,2,More than 200 posts,384912,0.01448829413394146,0.09420301461472096,1.3333333333333333,7.07625,55.68030448856372,0.3522126719263311,8.143779,1.1309161,7.581196,5.401221,4.461643,10.386612,3.4015667,3.254012,5.1803217,5.4910684,9.963248,2.9946587,2.3661788,6.7715087,5.7507772
567,Things To Do,Activities,17,0.0,0.0,27,0.08653846153846154,0.30128205128205127,1108,0.09609799922299923,0.41570133925903135,1.0063520871143377,0.3463203463203463,Jessica Fang,1,8,12,6,2,100 to 200 posts,508572,0.0,0.0,0.0,0.703957100591716,44.262458210642464,0.34852020332964073,11.366855,2.9886568,8.059426,5.651588,5.5293365,10.929913,2.8227127,5.6627073,5.7490993,6.6662025,8.105715,2.7176864,2.4463348,6.3670454,4.9294424
228,Things To Do,Events,16,0.075,0.5777777777777778,7,0.25,0.45,508,0.11325113378684806,0.5292942176870749,1.035928143712575,0.4,Samantha Nguyen,4,8,8,2,2,100 to 200 posts,56896,0.002123458758503401,0.13761649659863948,0.6933333333333334,0.7875,30.45113049202107,0.41437125748503,10.066376,2.9558945,8.13808,7.0034976,5.336314,10.484448,3.5659804,4.342893,5.2047,4.862604,7.788334,2.8949654,2.5323663,6.16968,5.379072
