timedelta,n_tokens_title,n_tokens_preview,preview_subjectivity,n_tokens_content,prop_non_stop,prop_unique_non_stop,num_imgs,num_hrefs,n_tokens_cross,subjectivity_cross,content_cross,subcategory1_Attractions,subcategory1_Australia,subcategory1_Beauty & Wellness,subcategory1_Food Guides,subcategory1_Malaysia,subcategory1_Sales & Promotions,author_category_100 to 200 posts,author_category_More than 200 posts,0,1,2,3,4,0,1,2,3,4,0,1,2,3,4
362,11,25,0.3833333333333333,1746,1.0444316214656664,0.28698752228163993,8,6,480150,0.017399260706171274,106.22709815449953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.245762,4.7540364,8.111555,5.4349093,5.880445,6.6212983,1.7473809,4.862542,5.433467,5.553284,11.330118,4.4020433,2.6404097,6.1374216,5.1510687
123,16,6,0.0,457,1.0434782608695652,0.39183673469387753,5,4,43872,0.0,68.39848114612452,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,11.442189,4.665337,8.328815,4.5552363,4.505172,5.892817,1.0932589,5.3801017,3.8547823,5.763192,7.282742,2.466591,2.086752,6.2873697,4.9777474
238,12,19,1.0,1321,1.091327705295472,0.3532934131736527,14,38,301188,0.0,77.32902448506964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3495066,0.49513832,5.9226837,5.157713,3.7307024,9.425499,3.5594285,6.4927573,6.273867,4.7069983,3.1848018,0.22471765,1.6836163,5.1949167,4.01107
109,15,11,0.0,916,1.1138392857142858,0.35398230088495575,11,4,151140,0.0,85.11857346829817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.1437755,2.3873343,6.8672237,6.2510605,5.161741,10.17062,3.999533,5.429767,7.294323,5.2247357,0.9908848,0.18906304,1.8323661,5.716401,4.57726
501,17,25,0.44999999999999996,970,1.0146596858638743,0.3496143958868895,12,2,412250,0.0,113.44241351717272,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,4.3210683,1.6236638,6.649761,5.2764244,4.5310216,6.917476,2.0427377,5.1067376,4.6234083,5.5530987,8.731473,3.2047672,2.21405,6.23983,5.254515
879,14,21,0.7,634,1.0880913539967374,0.36477987421383645,9,8,186396,0.1365260667878592,20.893443737815023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.964031,3.7795413,7.726027,5.1011896,4.9007645,6.8749447,2.4962344,5.397096,4.5056996,5.63424,5.431215,1.1957718,1.5271604,5.7548304,4.9387894
851,14,13,0.0,1453,1.2019635343618513,0.3834862385321101,12,10,264446,0.0,117.16291839433332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.441369,1.799522,6.619336,6.1000757,4.7652674,11.140947,5.2104697,5.629023,4.7179446,5.441359,-0.07218604,0.110059954,2.0026064,5.790786,4.684928
599,15,9,0.0,1609,1.1771356783919598,0.3323170731707317,14,34,217215,0.0,168.35537239303977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.934264,4.6634917,8.198407,4.4007273,4.5778713,11.054809,4.797257,5.362098,6.657411,5.4040694,5.233668,1.1398773,1.5067136,5.5989265,4.8564777
417,15,13,0.20833333333333334,1368,1.1056493030080705,0.31910569105691056,10,10,266760,0.03969340597059993,53.35397567171909,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,7.1695046,3.0566964,6.7724323,5.890642,6.050464,10.156916,3.8262663,5.601728,5.7153964,5.8776226,7.519898,2.9115648,2.16835,6.1163635,5.2259693
532,18,30,0.6968253968253969,1112,1.0428954423592494,0.31291028446389496,7,6,600480,0.09944484292917967,69.4636253679421,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,10.391128,4.665765,8.048079,6.2711773,5.5797453,10.670592,5.296558,5.766579,5.380446,4.9259844,10.998807,4.123019,2.3896976,6.252188,5.1752768
656,17,24,1.0,691,1.0431547619047619,0.3822525597269625,5,8,281928,0.0,116.58807192589626,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.5737981,0.5671125,6.1280766,5.3573785,3.8300881,6.0866075,1.2653954,5.0400476,4.827524,5.489738,5.5660043,1.2813107,1.2611934,5.458951,4.5320697
1027,17,14,0.8,1059,1.1781609195402298,0.3587962962962963,9,31,252042,0.3717565960355435,104.75850635134789,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.706485,5.5387487,7.743859,5.23875,6.6163144,9.404976,4.596071,5.7347383,5.673083,4.499884,11.601927,4.9157724,1.9379623,6.611041,6.309388
284,17,16,0.4444444444444444,1681,1.1532016756433274,0.3126079447322971,19,27,457232,0.06746704860395335,173.31293992235186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.269578,4.219739,7.810274,4.429891,5.4672074,11.943494,4.704752,6.811056,5.268529,4.945144,11.000847,3.3902872,2.026986,5.872077,4.511256
4,17,10,0.8888888888888888,2077,1.0086663456909004,0.3099688473520249,19,48,353090,0.13360804513122393,175.70471690969416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.806416,3.8701754,7.703065,6.338874,6.1477184,6.439093,1.976029,4.5982885,5.4622293,5.3501062,9.06525,3.8410115,1.657581,6.770214,5.9212875
370,19,14,0.27142857142857146,588,1.0600706713780919,0.4412811387900356,4,1,156408,0.03758368928966936,48.0039051514332,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,10.964062,4.3942847,8.118849,4.776817,4.7866564,10.044476,3.8318093,5.988559,6.9921656,4.4383593,2.617767,0.52592164,1.5042461,5.759128,5.1423798
529,16,22,1.0,525,1.118,0.357429718875502,5,6,184800,0.2748171368861025,27.705298751486332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.690142,5.240682,7.9959035,5.8526936,5.5698233,9.339489,3.756249,5.832577,7.085538,5.1423826,5.7495975,1.8879828,1.6635085,6.3105226,4.511915
622,14,26,0.13333333333333333,1074,0.9821260583254939,0.3041575492341357,15,8,390936,0.003694106246487199,22.900880157246924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,11.30831,5.202128,7.9179077,4.760952,5.987365,10.280971,3.7671134,5.7130623,5.7176166,4.691753,11.126304,3.8233943,2.5240226,5.9027934,4.802662
652,15,22,0.17500000000000002,1363,1.084077380952381,0.3039568345323741,10,23,449790,0.04049101295062381,76.965180825936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.067829,3.3850543,7.1206975,5.4305243,5.18346,9.822072,4.1265664,6.0866466,6.34769,4.68525,10.292746,4.35156,2.2552702,6.321493,5.139644
99,14,9,0.0,685,1.1062215477996966,0.37770897832817335,7,16,86310,0.0,73.35318654862606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.755728,4.4165335,8.072901,5.271271,5.1865344,10.115416,4.830986,7.1339345,4.3057256,4.784806,7.435131,2.7373872,2.445083,6.1441336,4.4442315
571,18,22,0.55,676,1.1459293394777266,0.37037037037037035,4,6,267696,0.22639795918367353,36.68945317864657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.875299,3.9375985,7.305087,6.620475,6.572451,10.539993,4.9830537,5.3414445,5.6344776,5.7139125,9.520112,3.8805735,1.5317363,6.6502976,6.275939
672,15,14,0.33035714285714285,1159,1.1147110332749561,0.35398230088495575,5,10,243390,0.01166202625764966,54.193072012108395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.676794,5.2627563,8.068557,5.841021,5.4277577,10.205052,4.0681257,4.6701684,5.5975356,3.9363704,10.50614,4.2667737,1.8555439,6.1823754,5.6600237
267,16,23,0.30000000000000004,1768,1.1152099886492621,0.30612244897959184,16,29,650624,0.045652805944055935,128.55729644267197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.572194,1.4863558,6.695695,5.397224,4.2000246,11.179784,4.153982,6.7371154,3.6974552,4.8318014,7.347357,2.943951,2.0759764,6.3103228,5.1618485
655,17,23,0.5958333333333333,1531,1.1781002638522426,0.33513513513513515,12,29,598621,0.10374250431575636,228.87588868751286,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,10.200833,3.83183,8.16284,5.322734,4.246097,11.771959,3.8730693,5.8755574,4.890867,4.7347894,8.871339,3.6632557,1.6767217,6.45799,6.0460153
431,16,16,0.5,1202,1.069198312236287,0.3273942093541203,7,23,307712,0.07244432234432234,113.46411451328565,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,8.518627,3.322698,7.608902,6.492041,5.133393,10.526804,3.9119875,5.6876764,6.8086777,4.7136083,5.654569,1.2914265,1.8345035,5.564297,4.608925
277,21,22,0.585,2063,1.139079333986288,0.2858974358974359,19,41,953106,0.06684904645376112,277.3349183994586,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,9.632265,4.402777,7.383568,5.3431745,6.336815,6.8773646,2.6350467,5.441948,4.5203414,5.601404,10.056363,3.4781308,2.203798,5.9791007,4.4309587
432,17,18,1.0,937,1.0929978118161925,0.4026666666666667,9,7,286722,0.0,71.02369333720635,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,10.706952,4.775941,7.466423,5.725471,7.001244,10.52501,4.0540667,7.071708,4.2395782,4.7807107,3.8239598,0.9507937,1.3568065,5.8776283,5.529428
649,18,31,0.45,1408,1.1181948424068768,0.36328125,10,29,785664,0.0,147.190293241813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8047047,1.0388347,6.4063334,5.4127502,4.0713806,5.8242116,0.93590313,5.092955,4.145578,5.808372,1.9955896,0.49867338,1.7305441,5.785258,5.059011
605,12,31,0.4383333333333333,913,1.043035107587769,0.3253968253968254,6,20,339636,0.05776166163648557,49.34862938951618,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.304982,4.413526,7.7661223,6.250046,6.4650435,10.380889,4.0166926,7.0409746,4.3404045,5.071743,8.128243,3.3255186,1.5226943,6.6119065,5.5406656
597,16,5,0.0,1966,1.0997442455242967,0.3062583222370173,13,34,157280,0.0,59.06943371464837,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,7.365541,2.6568818,7.0333757,4.6437335,4.5395317,11.355694,4.122509,4.94908,5.7846923,5.5926776,3.3188117,0.7719962,1.3981647,5.9552684,5.014129
249,14,18,0.7,1398,1.0502915451895043,0.4046692607003891,16,38,352296,0.07933808001115691,155.6616166148084,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,9.275226,3.93388,7.6370645,5.6227174,5.467035,3.6302168,0.105142996,4.598842,4.0391693,5.7264786,-2.3333783,-0.49167866,2.4369702,4.92525,4.2004623
177,19,26,0.24444444444444446,1359,0.9860088365243005,0.32887189292543023,8,16,671346,0.04871957283141883,124.7907222786489,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.820783,4.5467834,7.4041567,6.0482264,6.728856,9.846039,4.4434414,5.8147855,5.1070194,4.4674735,-1.6216457,-0.3350217,2.3393826,5.139325,4.3103127
1185,17,24,0.5875,1502,1.2036784741144415,0.34328358208955223,22,41,612816,0.17587066374845386,94.28159208227055,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,11.787292,5.0641894,7.904805,5.62271,6.509391,9.908406,4.8230305,5.957999,5.015712,5.2984896,1.7818075,-0.1747035,1.5374887,5.1482387,4.7830405
1321,14,31,0.0,1326,1.1142421934501143,0.33676975945017185,12,5,575484,0.0,126.63529559704654,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,8.145734,4.0045056,7.4215198,6.3913374,5.6741524,6.274811,1.9710578,5.268313,4.487614,5.4479156,7.4697146,2.9646971,1.6253439,6.427735,5.499194
356,14,12,0.0,1629,1.1432964329643296,0.31213872832369943,10,25,273672,0.0,171.44158884344046,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,10.883321,4.449084,8.011658,6.384592,5.706204,10.774883,3.2912643,6.535597,6.0051627,5.198863,3.4004076,0.3334343,1.5840613,5.330426,4.1784935
1191,17,18,0.6000000000000001,900,1.169142857142857,0.32727272727272727,14,5,275400,0.12152167832167832,55.76692491075359,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.802472,3.7948072,7.837911,5.0449204,4.6376243,9.517422,4.386156,6.176711,5.207284,4.0028477,11.642153,4.126708,2.0544925,6.0882816,5.704581
964,20,23,0.0,865,1.1846153846153846,0.33676092544987146,8,9,397900,0.0,61.92709589069601,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6.9022756,2.5382402,7.171773,6.251659,4.8801045,11.096569,5.069457,6.0417237,5.570071,4.585532,5.022886,1.2153552,1.6304793,5.71935,5.3438363
291,18,6,0.5,404,1.0928381962864722,0.40825688073394495,2,12,43632,0.0,16.28777022597142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.168593,5.0682683,8.392672,5.380123,4.9888477,9.413109,3.690981,5.747523,6.4653144,5.626228,6.1163726,1.6843703,1.510313,6.1014724,5.031453
288,14,20,0.0,1958,1.1832139201637666,0.3651026392961877,5,32,548240,0.0,79.2215917054001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.021662,4.9742565,7.8798475,4.263021,5.474669,7.1258984,2.1671376,5.4054985,4.045521,5.6858363,4.3957233,1.3327414,1.2020683,6.167891,5.882958
358,15,21,0.65,1927,1.116849243609807,0.38342696629213485,13,35,607005,0.22225519547325093,190.3886552346821,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,9.1093645,4.4149556,7.234398,5.769442,6.6156445,11.091091,4.3608727,7.0468326,3.9313483,3.989781,2.2309923,0.048935357,1.5487075,5.3252344,4.5370655
1315,17,26,0.35,1631,1.102642901044868,0.31016042780748665,6,11,720902,0.01328350546058879,69.12020525479083,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,7.487316,3.0015717,6.850433,5.12367,5.641089,9.508251,3.9920433,5.3223424,5.990204,5.6258173,11.225085,4.2212124,1.7656536,6.365756,6.438524
869,14,27,0.45,1634,1.0641809290953546,0.3099510603588907,13,4,617652,0.13536554603932655,9.003607477971062,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,10.998648,5.189685,7.6046133,4.5175967,6.492315,9.186356,3.6395833,5.9805136,6.0786505,5.5046906,10.605022,4.5236745,2.097368,6.259431,5.7396207
832,18,21,0.0,1449,1.146051712089448,0.3062605752961083,13,3,547722,0.0,167.05125386752925,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10.462856,4.974211,7.922393,6.3918896,6.215553,9.505216,4.327177,5.507027,6.1662955,4.402587,6.5743194,2.672747,1.805226,6.5500464,5.20417
1204,13,27,0.5,952,1.2074468085106382,0.4057971014492754,15,9,334152,0.0,80.65635191669769,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.407868,1.6764417,6.6250515,5.3269386,4.666388,10.072515,4.5074415,5.574674,6.214002,4.248058,2.4445088,0.011548017,1.5984205,5.1210046,4.6118255
228,15,28,0.6333333333333333,664,1.0391236306729263,0.3511705685618729,6,17,278880,0.0,33.26897422587517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.830607,4.3652883,7.9742565,6.4493284,5.7279205,9.837804,4.2495165,6.7594852,4.8371263,5.304222,9.587188,3.4041274,1.9719926,6.159173,4.5147705
914,13,22,0.4714285714285714,1449,1.106029106029106,0.3660377358490566,11,34,414414,0.10067869766463286,97.3974296758467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.9855514,3.041332,7.2781277,6.14393,4.6514077,7.08637,1.9113914,5.3806415,4.3859844,5.665704,2.6722572,0.13506395,1.4331331,5.243483,5.157954
186,15,14,0.8,470,1.0741573033707865,0.4052863436123348,5,4,98700,0.34178729378729383,59.485865084039894,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,10.7148695,4.5359025,7.6964846,6.641803,6.5985184,10.609879,4.716309,6.6148334,5.0189495,5.49687,8.9194565,3.846843,1.6178046,6.8565593,6.370395
187,17,10,0.0,1447,1.0534351145038168,0.31986531986531985,12,24,245990,0.0,125.86399635229427,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,10.843805,4.6897516,8.209484,4.504969,4.5845304,11.456292,4.67295,7.0426,3.307203,4.3538575,4.4128504,0.65912086,1.5409923,5.4073753,4.3566594
1082,19,15,0.0,1425,1.1711840228245365,0.30458715596330277,17,27,406125,0.0,106.98407294612065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.11634,1.9710418,6.7207985,5.949997,5.207336,11.491759,4.447388,6.576066,4.9970098,5.4009585,11.495311,4.1311493,2.1642578,6.1941657,5.811143
578,15,15,0.0,919,1.2080989876265467,0.3728395061728395,14,23,206775,0.0,74.57844557356816,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.043065,4.112203,7.7792344,5.947401,5.5667086,11.754672,4.3693514,6.7084665,5.096181,4.9208975,3.8553824,1.0767175,1.205112,6.2896576,5.0235353
728,15,20,0.45454545454545453,900,1.169683257918552,0.35802469135802467,15,2,270000,0.0,111.10692924082689,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,11.275089,3.7455924,7.9130707,5.161342,5.042153,7.4504323,2.0613472,5.5398273,4.352123,5.789287,5.091386,1.1431592,1.5915844,5.655986,5.224337
105,16,9,0.0,959,1.114528101802757,0.3435448577680525,12,11,138096,0.0,116.20102747506684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.422203,3.930629,7.7806907,6.5287333,5.8987026,11.572886,4.534187,6.543475,4.0351205,4.3324466,2.9731374,1.0723038,1.617237,6.3412633,4.894887
1052,14,20,1.0,1329,1.1226343679031037,0.28213689482470783,38,7,372120,0.0,86.71560739995543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.612393,4.4442267,8.228594,5.758198,5.2210054,10.169705,4.2329574,6.7574096,3.8941305,4.525368,10.617105,3.3320346,2.1360002,5.8735194,4.431804
1043,15,22,0.0,321,1.1099656357388317,0.4810126582278481,2,13,105930,0.0,12.516162690799458,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.540141,3.8912976,7.2017107,6.749246,6.659105,5.9783382,1.6166555,4.7713594,5.3429418,5.4118743,4.3767047,1.5319991,1.2554373,6.573476,5.261565
294,13,23,0.16666666666666666,739,1.098314606741573,0.3919308357348703,7,18,220961,0.0,86.17698016752051,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.563524,3.884324,7.947052,5.797566,5.6815257,6.03501,1.5481361,5.1235003,4.643068,5.590196,6.197867,1.7096874,1.4850702,6.0579367,4.9523344
651,17,20,0.9166666666666667,1217,1.054954204829309,0.290448343079922,7,21,413780,0.2639532440241659,60.694252438668876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.425317,3.7139883,8.042322,6.8475614,5.269502,10.819468,5.008923,5.2171493,5.8269024,4.9209943,9.477313,3.7060745,1.8167973,6.419667,5.6948833
1140,11,19,0.925,1006,1.1027466937945065,0.3697674418604651,9,25,210254,0.2786708860759493,101.88461161850843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.864078,5.429535,8.065937,4.962639,6.0742507,7.162883,2.1710176,5.2628436,4.2200875,5.6403747,8.746258,2.7371495,1.6060678,6.0626163,4.7683625
460,14,24,0.3125,830,1.04406364749082,0.35873015873015873,5,3,278880,0.07410560224280927,23.08833421669151,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,9.458433,3.673411,7.439228,6.6960816,6.2812757,11.095674,3.6319723,7.013998,5.308094,5.0968738,7.3727255,2.5066757,2.333205,5.9524083,4.3889475
272,18,21,0.5626262626262627,645,1.1610305958132046,0.4533333333333333,5,6,243810,0.19451023586147556,77.77862027486752,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,11.042794,4.788943,7.505438,5.7003508,7.071621,11.179508,5.275606,6.774721,5.283359,5.1229033,3.8389761,1.5845771,1.667968,6.565773,5.2417917
61,16,13,0.0,1637,1.1144615384615384,0.38081805359661497,12,6,340496,0.0,91.6738323731646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.3395395,0.8929665,6.1499243,5.2601953,4.0528092,9.504603,4.1881647,6.327521,4.7523394,5.03627,-0.6057448,-0.4726407,2.0341868,5.0518513,4.536096
1011,14,29,0.475,2879,1.0700659035726674,0.31680773881499397,26,75,1168874,0.10440620842225978,61.10715790590326,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.2475243,1.4967307,6.773926,5.639257,4.1261845,7.176483,2.0037346,4.8398175,5.7193213,5.513541,0.32815593,-0.48661873,1.8639231,4.886247,4.6096
59,15,26,0.0,2533,1.1525356576862125,0.40757749712973596,28,63,987870,0.0,175.68993344253107,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.3284649,0.6422873,6.022121,5.4970255,3.8053918,6.3299704,1.7512591,4.74969,5.29271,5.479233,-2.3653524,-0.49507666,2.4380553,4.9213033,4.2046475
871,16,23,0.38863636363636367,859,1.1414982164090368,0.3626062322946176,11,2,316112,0.0,25.057338005842478,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,9.72903,3.2884862,7.6830053,5.675559,4.998105,9.478151,3.8875391,6.042055,6.388084,4.13892,10.257868,4.49239,2.2441626,6.376669,5.347229
1076,15,27,0.5,1019,1.0208747514910537,0.38752783964365256,7,17,412695,0.11880122428591815,93.39436234318268,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.821008,2.366896,6.7620087,5.1607704,4.79506,3.4351099,0.12092252,4.5139785,4.295516,5.8086295,5.483948,1.8102102,1.5445668,6.176287,5.5824313
1279,17,31,0.37777777777777777,1121,1.0,0.33726415094339623,6,1,590767,0.06374821669205726,76.1131450063072,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.3459373,1.6606262,6.6796017,5.533187,4.3755703,11.79583,4.0452833,5.908216,5.0339537,4.5442843,11.87844,4.128528,2.0607574,6.079233,5.931547
1099,12,17,0.2,1221,1.0826446280991735,0.3200836820083682,26,27,249084,0.0,55.11588853865179,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.310818,4.646009,7.714466,6.5559425,6.8841434,5.454113,1.2725047,4.878035,4.902598,5.6710553,6.6744967,2.0696394,1.4063388,6.272191,5.0139875
763,17,27,0.3333333333333333,1478,1.189041095890411,0.34348561759729274,17,36,678402,0.05679068290000188,111.11078140946894,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.501521,4.516644,7.9173093,5.164245,5.005822,11.6764965,4.02692,5.489476,5.0497255,5.4379716,5.5356545,1.2114393,1.4483275,5.709238,4.7946405
13,16,18,0.6333333333333333,1971,1.1735579377233283,0.3545751633986928,18,40,567648,0.16300914811899667,203.0724933378075,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,7.4499764,3.1952298,7.1683908,6.0468693,5.1289515,11.331922,5.287481,6.9352145,5.4204545,5.620893,0.32342052,-0.28896734,1.9292033,5.0765905,4.6648984
446,15,31,0.2722222222222222,1866,1.0831099195710456,0.2831858407079646,6,10,867690,0.0,96.36081757444944,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,9.652462,4.284922,7.6695275,6.4922943,6.201573,7.557067,2.025131,5.2501674,5.1136312,5.4238057,11.661857,4.067463,2.0700595,6.0630894,5.7575903
466,16,21,0.6357142857142857,1654,1.0757020757020757,0.3094017094017094,12,32,555744,0.2236379232274425,205.65318956612407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.563205,4.3666906,7.4079123,6.693262,7.2715087,11.678484,3.8976727,5.8477607,5.1248245,4.510343,10.295073,4.167097,2.484754,6.2320366,4.82528
929,22,15,0.0,850,1.1296969696969696,0.3710843373493976,11,3,280500,0.0,76.34403310010823,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,6.3835716,2.3001719,7.0184736,6.150703,4.853623,10.728575,3.9163268,5.635406,6.8559856,4.8864636,7.2142534,2.979204,1.4738458,6.740439,5.852809
560,11,26,0.0,1421,1.1344238975817924,0.3231357552581262,12,6,406406,0.0,150.93499131919455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.844981,3.8245745,7.3106894,6.328575,5.652178,7.052013,1.9616243,5.033724,5.3749366,5.4834,8.226997,3.2512789,1.7734966,6.6454453,5.7763243
873,19,24,0.35,1276,1.223809523809524,0.3575757575757576,10,25,581856,0.05061973619329388,124.78481930059452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0891695,3.6350322,7.762138,5.811241,5.1824107,7.6837273,2.7057147,5.3191257,5.3048663,5.3648453,5.752424,1.3258921,1.787134,5.667293,4.5015793
452,15,23,0.0,1824,1.162828947368421,0.3328025477707006,15,16,629280,0.0,101.64283132418277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.705886,5.1107593,8.366319,4.4040337,4.8194327,11.224604,5.4220567,6.246327,5.1326017,4.996961,7.9289575,2.6618261,1.7521133,6.1710615,4.8557
515,18,31,0.325,1365,1.1572700296735905,0.32926829268292684,12,11,761670,0.11031661442006271,78.1974912110239,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10.823764,4.8865504,8.394767,5.8780985,4.84895,11.468369,4.373511,7.1416583,4.9220405,4.1045346,4.3508477,1.2266314,1.4191836,6.187001,4.9358964
25,12,26,0.42500000000000004,2457,1.1031810766721044,0.2896174863387978,16,42,766584,0.05739697722149644,131.18526561792163,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,12.431448,4.710874,8.260747,5.3256392,5.5186214,11.365457,3.5619833,6.18137,4.8219223,4.406364,7.8228235,3.3452942,1.8979495,6.616945,5.5034842
591,14,30,0.3833333333333333,1227,1.15990057995029,0.30434782608695654,2,24,515340,0.0,39.50555120912505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.8894477,2.8663616,6.828327,5.5695558,5.583885,10.730771,3.4025736,7.1300745,5.690856,5.1394773,10.788804,3.518465,2.0888307,5.933974,4.620206
532,16,27,0.3333333333333333,1981,1.0372046254399196,0.3041095890410959,5,21,855792,0.05106407388286583,0.3600659793564411,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.677447,3.447261,7.206346,6.627696,6.418821,10.347955,3.77399,5.054571,6.6479297,5.305809,8.963321,3.8715177,2.055969,6.4950547,5.4266405
781,20,25,0.8333333333333334,1652,1.026829268292683,0.3515981735159817,18,11,826000,0.330116519409552,86.47063568694317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.588458,4.031187,7.8317294,5.472523,5.0834885,10.149335,4.2364273,6.869052,3.9567413,4.583942,2.506129,0.37703413,1.5041376,5.600653,5.1586823
210,12,28,0.5,2321,1.2901287553648069,0.3159144893111639,13,32,779856,0.0760005492056963,226.37220643186708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.214147,2.6347964,7.036352,6.08999,4.762322,6.6964064,2.0456293,5.29997,4.9034967,5.5386987,8.052537,3.2018034,1.4701674,6.6582403,6.0470905
582,19,23,0.75,1158,1.1282952548330405,0.35281837160751567,11,8,506046,0.19042304421768708,118.84838339164561,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.247707,1.2893888,6.3572984,5.1290965,4.0714126,10.508327,4.447553,6.5531516,3.4771426,4.814963,6.9492984,2.444795,2.0407972,6.317709,5.2870007
9,14,22,0.46666666666666673,4202,1.1578573121592795,0.2850644427596664,52,71,1294216,0.0,158.18125680887343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.375305,4.5206623,8.158559,4.685403,4.693063,10.344877,4.17976,5.9859304,4.8606734,3.917452,1.79,0.12011711,1.6580043,5.511489,4.5460525
